video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
qKAsMEpSnNo,||Golden Mother||സ്വർണ്ണ അമ്മ ||Sanju&Lakshmy||എന്തുവായിത് ||Malayalam Comedy Video||,"നിങ്ങളുടെ വീട്ടിലെ അമ്മമാർക്ക് രണ്ട് മക്കളോടും വ്യത്യസ്തമായ സ്നേഹമാണ് ഉള്ളത് 😅😅😅😅😅😅😅

Story&Direction:SanjuMadhu
Camera&Editing:Akhil v Devan
Casting:Sanju, Lakshmy, Parvathy mani, Vishnu, Ashik

Mail id:sanju1madhu@gmail.com",2024-06-01T08:30:14Z,UC1hWVEOkra5LkP37qI6PVVg,Sanju and Lakshmy,24,[],PT16M7S,hd,false,285591,9345,0,0,845
C9yvsgEl4Ig,3-வது குழந்தைக்கு தந்தையானார் சிவகார்த்திகேயன்.. என்ன குழந்தை தெரியுமா?,"3-வது குழந்தைக்கு தந்தையானார் சிவகார்த்திகேயன்.. என்ன குழந்தை தெரியுமா? 

#sivakarthikeyan #cinema #thanthitv 

நடிகர் சிவகார்த்திகேயன் - ஆர்த்தி தம்பதிக்கு, 3-ஆவதாக ஆண் குழந்தை பிறந்துள்ளது. அந்த தம்பதிக்கு ஏற்கனவே ஆராதனா, குகன் தாஸ் என்ற இரு குழந்தைகள் இருக்கும் நிலையில்,  சிவகார்த்திகேயன் மனைவி ஆர்த்தி, மூன்றாவது முறையாக கர்ப்பமாக இருந்தார். இது குறித்த வீடியோ ஒன்று வெளியாகி வைரலானது. இந்த நிலையில், நிறைமாத கர்ப்பிணியாக இருந்த ஆர்த்திக்கு நேற்று இரவு அழகிய ஆண் குழந்தை பிறந்த தகவலை, சிவகார்த்திகேயன் அதிகார பூர்வமாக தெரிவித்துள்ளார். சமூக வலை தளங்களில் ரசிகர்கள் அவருக்கு வாழ்த்து தெரிவித்து வருகின்றனர்.

Uploaded On 03.06.2024

SUBSCRIBE to get the latest news updates : https://bit.ly/3jt4M6G

Follow Thanthi TV Social Media Websites:
Visit Our Website : http://www.thanthitv.com/
Like & Follow us on FaceBook - https://www.facebook.com/ThanthiTV
Follow us on Twitter -  https://twitter.com/thanthitv
Follow us on Instagram - https://www.instagram.com/thanthitv/

Thanthi TV is a News Channel in Tamil Language, based in Chennai, catering to Tamil community spread around the world. We are available on all DTH platforms in Indian Region. Our official web site is http://www.thanthitv.com/ and available as mobile applications in Play store and i Store. 

The brand Thanthi has a rich tradition in Tamil community. Dina Thanthi is a reputed daily Tamil newspaper in Tamil society. Founded by S. P. Adithanar, a lawyer trained in Britain and practiced in Singapore, with its first edition from Madurai in 1942.

So catch all the live action on Thanthi TV and write your views to feedback@dttv.in.

ThanthiTV news today, news today, Morning News, thanthitv news live in Tamil, today news tamil, Thanthi Live, Thanthitv live news, tamil news live, today news tamil thanthitv, thanthitv live tamil, Tamil Headlines Today, Today Headlines in Tamil, today morning news, tamil trending news, latest tamil news

Today Headlines in Tamil,tamil News,tamil Live News,Live News,Live News in Tamil,Trending News,Latest Tamil News,today headlines news in Tamil,today tamil news,tamil news channel,thanthi tv,tamil live news channel, Tamil,Tamil News,Tamilnadu news,tamil latest news,latest news,breaking news,trending videos,trending news,national news,live news,live latest news,breaking news,breaking tamil news,latest tamil news,thanthi news,todays latest news,latest news tamil,today hot tamil news,today news,today tamil news,viral videos,tamil trending videos,political news,tn politics,latest politics,current affairs,current political news,latest political news",2024-06-03T14:45:44Z,UC-JFyL0zDFOsPMpuWu39rPA,Thanthi TV,25,"['Thanthi TV', 'daily Thanthi', 'Tamil News', 'News', 'tamil news online', 'tamil news today', 'tamil latest news', 'ThanthiTV news today', 'news today', 'Morning News', 'today news tamil', 'Thanthitv live news', 'tamil news live', 'today news tamil thanthitv', 'thanthitv live tamil', 'today morning news', 'latest tamil news']",PT39S,sd,false,986566,6246,0,0,480
QkaAxUI28wI,Counting Countdown | KCR - Bathukamma Story |Hyderabad - Telangana Capital | Southwest Monsoon | V6,"Counting Countdown | KCR - Bathukamma Story | Hyderabad - Telangana Capital | Southwest Monsoon | V6 Teenmaar

Watch Teenmaar Full Episode
https://youtu.be/Wnzz9W-SYI4

జయ జయహే తెలంగాణ 
https://youtu.be/Sq9-5fIu6Fc

సర్వేల పై సారు మాట 
https://youtu.be/XPAx6FDgdEI

కిరాయికి ఎడ్లు 
https://youtu.be/1PTS5eVcFmc

వయసు 80.. పీజీలు 20
https://youtu.be/uRhgz6BbEhk

ఫార్మసీ సదివి
 పానీపూరీ బండి 
https://youtu.be/Rg2LBqTgt8s

ఎన్కటి కళను కాపాడాలని.. 
https://youtu.be/BA30AOAvdjc

సుట్టు నీళ్లు.. నడిమిట్ల గుడి 
https://youtu.be/IhjypEj_uzM

ఊట శెలిమెలే దిక్కు 
https://youtu.be/VJAiJh4AWFg

నాచురల్ వస్తువులతో బొమ్మలు 
https://youtu.be/E35rpPrQlZQ


Watch LIVE Stream : https://www.youtube.com/watch?v=_xtceKvlVYQ
► Subscribe to V6 News        : https://www.youtube.com/c/V6NewsTelugu 
► Subscribe to V6 Life           : https://www.youtube.com/c/V6Life 
► Follow Us On Dailymotion : https://www.dailymotion.com/v6newstelugu 
► Like us on Facebook          : http://www.facebook.com/V6News.tv 
► Follow us on Instagram     : https://www.instagram.com/v6newstelugu/ 
► Follow us on Twitter           : https://twitter.com/V6News 
► Visit Website                        : http://www.v6velugu.com/ 
► Join Us On Telegram          : https://t.me/V6NewsTelugu 
Watch V6 Programs Here
►Teenmaar                : https://rb.gy/qn91pg 
►Trending Videos     : https://rb.gy/f6i0x2 
►Top News                : https://rb.gy/wqjeun 
►HD Playlist              : https://rb.gy/veit87
►Innerview               : https://rb.gy/83izwa 
►Medaram Jatara    : https://rb.gy/mn4tu7
►Chandravva            : https://rb.gy/nja3cl 
►Spotlight                  : https://rb.gy/4lfm9s 
►Dhoom Thadaka     : https://rb.gy/hvytxl 
►V6 Songs                 : https://rb.gy/68n90s 
►Life Mates               : https://rb.gy/itvwfa 

News content that serves the interests of Telangana and Andhra Pradesh viewers in the most receptive formats. V6 News channel Also Airs programs like Teenmaar News, Chandravva & Padma Satires etc, Theertham, Muchata (Celeb Interviews) Cinema Talkies, City Nazaria(Prog Describes The Most Happening &Visiting Places In Hyderabad),Mana Palle(Describes Villages And Specialities), Also V6 News Channel Is Famous For 'Bonalu Songs', 'Bathukamma Songs' And Other Seasonal And Folk Related Songs.""V6Teenmaar News"", ""Teenmaar News"".
#V6Teenmaar #Teenmaar #TeenmaarVaarthalu
#V6News #V6 #V6Velugu #TelanganaNews #Telangana",2024-06-03T16:00:07Z,UCDCMjD1XIAsCZsYHNMGVcog,V6 News Telugu,25,"['Counting Countdown', 'KCR - Bathukamma Story', 'Hyderabad Capital', 'Telangana Capital', 'Southwest Monsoon', 'Counting In Telangana', 'Counting Arrangements', 'Bathukamma Cinema Story', 'Telangana Freedom Fighters', 'prof Kodandaram', 'MLA Vivek Venkataswamy', 'Toll Taxes Increase', 'Toll Taxes Rise', 'South West Monsoon', 'telangana Rains', 'Vemulawada DSP', 'DSP Nagendra Chary', 'Rajasthan', 'Water Crisis', 'Water scarity', 'Kinnerasani Project Dam', 'V6 Teenmaar News', 'V6 Today Teenmaar News', 'Teenmaar News']",PT19M14S,hd,false,668383,7212,0,0,189
j5nFtDajzWY,AARADHAKARE SHANTHARAKUVIN- a theatre comedy| FULL VIDEO|jismavimal| Malayalamcomedy |fiction comedy,"Download Astrotalk app here - https://chat.astrotalk.com/YbLv/JNVD
First chat is free from my link

AARADHAKARE SHANTHARAKUVIN- a theatre comedy| FULL VIDEO|jismavimal| Malayalamcomedy |fiction comedy

Produced by J&V Pictures 
https://www.instagram.com/jismavimal/?hl=en

Concept & Directed by Vimal Kumar
https://www.instagram.com/vimal_kumar_online/?hl=en

Written by Jisma Jiji
https://www.instagram.com/jisma_jiji_kizhakkarakattu/?hl=en

DOP: Asif Pav
https://www.instagram.com/asif_pav/?hl=en

BGM: Sreerag Suresh
https://www.instagram.com/sreerag_musiq/?hl=en

Editor: Midhun Krishna
https://www.instagram.com/midhunkrishna_a/?hl=en

Colorist:  Arjun Menon
https://www.instagram.com/kanpromenon/?hl=en

Associate Director: Sarath Kumar KG
https://www.instagram.com/da_sarathe/?hl=en

Production Manager: Jiffin Jiji
https://www.instagram.com/jiffinjiji/?hl=en

Mixing: Nitheesh Viswambharan
https://www.instagram.com/nitheeshviswambharan/?hl=en

Dubbing: Thopil Recording Studio
https://www.instagram.com/thoppilrecordingstudio/?hl=en

Sound Design : Abhishek Cherian
https://www.instagram.com/abhishekcherian__/?hl=en

Sound edit  : Rahool shyam
https://www.instagram.com/rahoolsyam/?hl=en

Stills: Athul Krishna
https://www.instagram.com/athul_krishna________/?hl=en

Project Design: Jisma Jiji
https://www.instagram.com/jiffinjiji/?hl=en

Subtitles: Leon Vincent ( Wordsworth) 

Assistant Director: Yasir parathakkad, 
https://www.instagram.com/yasir_parathakkad/?hl=en
Ayman Moosa, Jose christin 
https://www.instagram.com/ayman__moosa/?hl=en

Assistant Cameraman: Rohan
https://www.instagram.com/roh_footage/?hl=en 
Sweetdil

Spot editor : Midhun krishna 
https://www.instagram.com/midhunkrishna_a/?hl=en

Asst spot editor: Albin Shaji,
https://www.instagram.com/___a_l_b_i_n_____/?hl=en
Nived R Ashok 
https://www.instagram.com/_dev_in_/?hl=en

Casting: Jisma Jiji 
https://www.instagram.com/jisma_jiji_kizhakkarakattu/?hl=en

Makeup: Makeup by Mariya
https://www.instagram.com/makeup_by_mariyaaa/?hl=en

Unit: Red studio

Locations: Vanitha Vineetha, Wift, SH Digital Media 

Production Assistant: Arjun Balakrishnan,  Vishnu CP

Title & Poster Designs: Arjun GB
https://www.instagram.com/arjun_gb_/?hl=en

Content discussions pannel: Team J&V 

Special Thanks to 
Athuliya Suresh
Sahla
Navas
Razi
Siddeequl Akbar
Devan
Vyshakh
Anoop
Athul
Anandhu
Abhilash Unnikrishnan
Alin Biju
Athulya
Vinrosh
Vyshakh
Alin Mariya
Abhijith
Jibu
Aswin
Bibin
Sinan
Abhijith
Shalom
Milton
Keshavan
Jibin
Arshad
Shibili
Abhinav
Yazeen
Remya
Sanjay
Jithin
Jino fransis
Sabeel
Jithin
Naina
Arya
Vyshakh
Albin
Kochukrishnan
Pavithra
Nijin
Bhawajith
Gokul
Athira
Aromal",2024-05-29T04:30:07Z,UCX2Rv4BHidFYHdGs3kPjkGQ,JISMA & VIMAL,23,"['comedy', 'jsmavimal', 'malayalamcomedy', 'jismajiji', 'vimalkumar', 'Vimal', 'fictioncomedy', 'fiction', 'comedyvideo', 'malayalammovie', 'aavesham', 'avesham', 'fahadfasil', 'theatre comedy', 'funnycontent', 'bestfriendscomedy', 'friendscomedy', 'theatreexperience', 'actioncomedy', 'malayalamcinema', 'southindiancinema', 'south movies', 'Malayalam movie hits', 'favourites', 'actors', 'Malayalam actors', 'cinephiles', 'moviebuffs', 'lovers']",PT42M18S,hd,true,3618963,170366,0,0,2298
i5fGAU-Uiqk,Jaan Nisar Ep 12 - [Eng Sub] - Digitally Presented by Happilac Paints - 2nd June 2024 - Har Pal Geo,"Thanks for watching Har Pal Geo. Please click here https://bit.ly/3rCBCYN to Subscribe and hit the bell icon to enjoy Top Pakistani Dramas and satisfy all your entertainment needs. Do you know Har Pal Geo is now available in the US? Share the News. Spread the word.

Jaan Nisar Episode 12 - [Eng Sub] - Digitally Presented by Happilac Paints - Danish Taimoor - Hiba Bukhari - Haroon Shahid - 2nd June 2024 - Har Pal Geo

Jaan Nisar Digitally Presented by Happilac Paints

7th Sky Entertainment’s mega project, Jaan Nisar, is the most awaited drama serial of the year.
The highly anticipated project marks the return of the successful on-screen couple of Danish Taimoor and Hiba Bukhari in an unforgettable love story that will steal your heart.

Nosherwan Ghaznavi, a wealthy young man, faces a pivotal moment in his life after his brother's death. This tragedy burdens Nosherwan Ghaznavi with numerous responsibilities, which he reluctantly accepts, only to find them later proving detrimental. However, his life takes a transformative turn upon meeting Dua, falling in love with her at first sight, but it places him at a critical juncture with his responsibilities.

Dua, a beautiful girl from a humble background, is raised by her parents alongside her two sisters. Despite her innocence, fate subjects Dua to a string of misfortunes before encountering Nosherwan Ghaznavi. However, their meeting completely changes their lives.

Will Nowsherwan Ghaznavi find love? What challenges will he face in balancing his duties and his love for Dua? Will his responsibilities jeopardize his love for Dua? What past events have shaped Dua's life, and will they resurface to trouble her? Will Dua return Nowsherwan Ghaznavi’s love?

7th Sky Entertainment Presentation
Producers: Abdullah Kadwani & Asad Qureshi
Director: Mohsin Mirza
Writer: Rehana Aftab

Cast:

Danish Taimoor as Nosherwan Ghaznavi
Hiba Bukhari as Dua
Haroon Shahid as Faraz
Sajid Hasan as Aslam
Hina Bayat as Amma Saeein
Mahmood Aslam as Baba Saeein
Dania Enwer as Fiza
Kinza Malik as Fehmida
Hiba Ali as Kashmala
Sajeeruddin Khalifa as Naseer
Shazia Gohar as Kausar
Humaira Bano as Zunaira
Ellie Zaid as Sumbul
Nain Sukh as Sania
Mehboob Sultan as Jaffar  
Faiza Khan as Rumi
Sarah Ali as Rida

HappilacPaints 
ColorsofHappiness

#jaannisar 
#hibabukhari 
#danishtaimoor 

https://youtu.be/0UX7rMh6LZk
https://youtu.be/3oJ0WQebEtI
https://youtu.be/nnAlOJ5VB-Q
https://youtu.be/FcRzvUGkszM",2024-06-02T16:00:07Z,UCe9JSDmyqNgA_l2BzGHq1Ug,HAR PAL GEO,24,"['latest pakistani drama', 'top pakistani drama', 'best pakistani dramas', 'pakistani drama ost', 'best pakistani ost', 'पाकिस्तानी सीरियल', 'पाकिस्तानी ड्रामा', 'pakistani dramas 2024', 'Danish Taimoor', 'Hiba Bukhari', 'Haroon Shahid', 'Sajid Hasan', 'Hina Bayat', 'Mahmood Aslam', 'Dania Enwer', 'Kinza Malik', 'Jaan Nisar Ep 12', 'Jaan Nisar Ost', 'Jaan Nisar 12', 'Ep 12 Jaan Nisar', 'Jaan Nisar episode 12', 'pakistani drama Jaan Nisar', 'Jaan Nisar', '2nd June 2024', 'Deewangi ep 12', '#jaannisar', '#ost', 'ED-AA-UL-AA-TH-AA']",PT35M34S,hd,true,11938714,209681,0,0,4409
W354XIC3mG0,Lok Sabha Election Results 2024 LIVE: ದೆಹಲಿಯಲ್ಲಿ ಕಾಂಗ್ರೆಸ್ ನಾಯಕರ ಸಭೆ!,"Lok Sabha Election Results 2024 LIVE: ದೆಹಲಿಯಲ್ಲಿ ಕಾಂಗ್ರೆಸ್ ನಾಯಕರ ಸಭೆ! 

Click Here To Watch TV9 Kannada News  Live Updates | ಬ್ರೇಕಿಂಗ್ ಸುದ್ದಿಗಾಗಿ ಕ್ಲಿಕ್ ಮಾಡಿ ಟಿವಿ9 ಕನ್ನಡ ನ್ಯೂಸ್ ಲೈವ್ ಲಿಂಕ್► https://youtu.be/jdJoOhqCipA

► TV9 Kannada Website: https://tv9kannada.com
► Subscribe to Tv9 Kannada: https://youtube.com/tv9kannada
► Subscribe to Tv9 Kannada Special: https://www.youtube.com/tv9kannadaspecial
► Like us on Facebook: https://www.facebook.com/tv9kannada
► Follow us on Twitter: https://twitter.com/tv9kannada
► Download TV9 Kannada Android App: https://goo.gl/OM6nPA
► Download TV9 Kannada IOS App: https://goo.gl/OM6nPA
► Follow us on Instagram: https://www.instagram.com/tv9_kannada_official
► Join us on Telegram: https://t.me/tv9kannadaofficial
► Follow us on Pinterest: https://www.pinterest.com/tv9karnataka 
► Follow us on WhatsApp: https://whatsapp.com/channel/0029Va59SztJ93wRPiKKuF1U

#TV9Kannada #LokSabhaElectionResults2024 #LokSabhaElectionResult #LokSabhaElections2024 #GeneralElections2024 #IndiaElection2024

Tv9 Kannada | Tv9 Kannada News | Kannada News | Latest Kannada News | Lok Sabha Election Results 2024 | Election Results 2024 | Election Results 2024 Live | 2024 Election Results | Lok Sabha Election 2024 | Live Election Result 2024 | Lok Sabha Election 2024 Result | 2024 Lok Sabha Election Results | Election Result Live Today | Election Live Results | Election Result 2024 | Lok Sabha Election Result | Lok Sabha Elections 2024 | Lok Sabha Election 2024 Result Live | Election Results | Lok Sabha Election Results Live | Election Result | Lok Sabha Elections 2024 Results | General Election Results 2024 | Ls Poll Result 2024 | Lok Sabha Polls 2024 Results | India Election 2024 Results | Tv9 Lok Sabha Election Results | PM Modi | Rahul Gandhi | Mallikarjun Kharge | Priyank Gandhi | Amit Shah | Arvind Kejriwal | Karnataka Lok Sabha Election Result | Andhra Pradesh Assembly Election Results 2024

Credits: #BreakingNews | #Harsha | #TV9",2024-06-04T09:18:17Z,UC8dnBi4WUErqYQHZ4PfsLTg,Tv9 Kannada,25,"['Tv9 Kannada', 'Lok Sabha Election Results 2024', 'Election Results 2024', 'Election Results 2024 Live', '2024 Election Results', 'Election Result Live Today', 'Election Live Results', 'Election Result 2024', 'Lok Sabha Election Result', 'Lok Sabha Elections 2024', 'Lok Sabha Election 2024 Result Live', 'General Election Results 2024', 'Ls Poll Result 2024', 'Lok Sabha Polls 2024 Results', 'India Election 2024 Results', 'Tv9 Lok Sabha Election Results', 'Mallikarjun Kharge', 'Karnataka Lok Sabha Election Result']",PT5M35S,hd,false,313082,1571,0,0,88
N19jXU9KvaM,இப்போ என்னை போட்டுதான் கொடுக்குற | Viswasam Comedy Scene | Ajith Kumar | Nayanthara | Vivek | Siva,"Viswasam is a 2019 Indian Tamil-language action drama film directed by Siva. The film stars Ajith Kumar, Nayanthara and Jagapathi Babu. Produced by Sathya Jyothi Films, the film was officially announced on 20 November 2017 and principal photography began in May 2018.

Directed by - Siva
Written by - Siva , Aadhi Narayana , K. Manikandan , Ra. Savarimuthu , Antony Bakyaraj, Chandran Pachaimuthu
Produced by -  T. G. Thyagarajan (presenter) , Sendhil Thyagarajan , Arjun Thyagarajan
Starring - Ajith Kumar , Nayanthara , Jagapathi Babu
Cinematography - Vetri Palanisamy
Edited by - Ruben
Music by - D. Imman
Production Company  - Sathya Jyothi Films
Distributed by - KJR Studios , Raja Mannar Films , Sakthi Film Factory

Follow us on 
Facebook - https://www.facebook.com/SathyaJyothiFilms/
Twitter - https://www.twitter.com/SathyaJyothi_ 
Instagram - https://www.instagram.com/sathyajyothifilms/

In Association with Divo
https://www.facebook.com/divomovies/
https://www.twitter.com/divomovies/
https://www.instagram.com/divomovies/

#ViswasamMovieScenes #Ajithkumar #Sathyajyothi #Shorts #Ajithkumarfightscene #nayanthara",2024-05-31T11:30:07Z,UCdbalkQDqCcOsYG5c4L8TAw,Sathya Jyothi Films,1,"['Sathya Jyothi Films', 'Viswasam movie scenes', 'Ajith Kumar', 'Nayanthara', 'Siva', 'D Imman', 'viswasam', 'viswasam trailer', 'viswasam song', 'viswasam teaser', 'viswasam second look', 'viswasam tamil movie trailer', 'yogi babu', 'thambi ramaiah', 'viswasam first look', 'ajith', 'thala latest', 'viswasam movie', 'ajith viswasam', 'viswasam official trailer', 'viswasam update', 'Viswasam Tamil Trailer', 'Ajith Viswasam Trailer', 'Ajith Movie Trailer', 'viswasam movie clips tamil', 'viswasam fight scene', 'ajith fight scene']",PT5M38S,hd,false,1251766,8951,0,0,54
fH_Wc3CGkOo,Today Headlines - 4 June 2024 | காலை தலைப்புச் செய்திகள் | Morning Headlines | Polimer News,"Today Headlines - 4 June 2024 | காலை தலைப்புச் செய்திகள் | Morning Headlines | Polimer News

#TNGovt | #CMStalin | #DMK | #UdhayanidhiStalin | #PModi | #NarendraModi | #Annamalai | #TamilNadu | #ADMK | #BJP | #EPS | #EdapadiPalaniswamy | #OPS | #OPanneerSelvam | #Governor | #RajBhavan |  #IndiaCongress | #Congress | #RahulGandhi |  #Seeman | #NTK | #NaamTamilarKatchi | #TTVDhinakaran | #GoldRate | #PetrolPrice | #ShareMarket  | #Election2024 | #AssemblyElections2024 | #AssemblyElection | #electioncommission 


Watch Polimer News, Tamil Nadu’s No. 1 news channel, live! Catch breaking news and live reports as they emerge around the world. Stay updated on the latest stories from the worlds of politics, entertainment, sports, business, social media and so much more. Polimer News is your trusted source for crisp and unbiased news. Watch now!. 

#PolimerNews | #PolimerNewsLive | #LivePolimerNews | #Polimer | #TamilNews | #NewsLive | #LiveNews | #LiveTamilNews | #TamilLiveNews 

... to know more watch the full video &  Stay tuned here for the latest Tamil News updates...

Android: https://goo.gl/T2uStq

iOS: https://goo.gl/svAwa8

Polimer News App Download: https://goo.gl/MedanX

Subscribe: https://www.youtube.com/c/polimernews

Website: https://www.polimernews.com

Like us on: https://www.facebook.com/polimernews

Follow us on: https://twitter.com/polimernews


About Polimer News:

Polimer News brings unbiased News and accurate information to the socially conscious common man.

Polimer News has evolved as a 24 hours Tamil News satellite TV channel. Polimer is the second-largest MSO in Tamil Nadu, catering to millions of TV viewing homes across ten districts.

Founded by Mr. P.V. Kalyana Sundaram, the company currently runs eight basic cable TV channels in various TN and Polimer TV channels, a fully integrated Tamil GEC reaching millions of Tamil viewers worldwide.

The channel facilitates the production of art in Chennai. Besides a library of more than 350 exclusive movies, the channel also beams 8 hours of original content every day.

Polimer News extends its vision to various genres, including reality. In short, it aims to become a strong and competitive channel in the GEC space of the Tamil television scenario.

The biggest strength of the channel is its people, who are a bunch of best talents in its role.  A clear vision backed by the best brains gives Polimer a clear cut edge over its competitors in the crowded Tamil TV landscape.",2024-06-04T00:37:35Z,UC8Z-VjXBtDJTvq6aqkIskPg,Polimer News,25,"['polimer news', 'polimer', 'polimer tv', 'பாலிமர் செய்திகள்', 'polimer news tamil', 'பாலிமர் நியூஸ்', 'polimer news today', 'tamil news polimer', 'tamil news headlines', 'tamil nadu news', 'news today tamil', 'tamil latest news', 'headlines today', 'today headlines', 'breaking news', 'today news tamil', 'news tamil', 'latest news', 'tamil news online', 'tamil news today', 'tamil news', 'polimernews', 'Polimer News Live', 'Live News Polimer', 'Polimer Live News', 'Polimer Live', 'Live News', 'tamil live news', 'Live Tamil News']",PT6M9S,hd,false,548089,4342,0,0,77
-jk2Ic2hXSE,Lok Sabha Election Results 2024 Live Updates | ಬೆಳಗ್ಗೆ 8 ಗಂಟೆಗೆ ಅಂಚೆ ಮತಗಳ ಎಣಿಕೆ,"Lok Sabha Election Results 2024 Live Updates | ಬೆಳಗ್ಗೆ 8 ಗಂಟೆಗೆ ಅಂಚೆ ಮತಗಳ ಎಣಿಕೆ 

Click Here To Watch TV9 Kannada News  Live Updates | ಬ್ರೇಕಿಂಗ್ ಸುದ್ದಿಗಾಗಿ ಕ್ಲಿಕ್ ಮಾಡಿ ಟಿವಿ9 ಕನ್ನಡ ನ್ಯೂಸ್ ಲೈವ್ ಲಿಂಕ್► https://youtu.be/jdJoOhqCipA

Related Links : 
► https://youtu.be/QuHuzCou-Ic
►https://youtu.be/jwubjNhNdpA
►https://youtu.be/8Cgo6KRNpps   

► TV9 Kannada Website: https://tv9kannada.com
► Subscribe to Tv9 Kannada: https://youtube.com/tv9kannada
► Subscribe to Tv9 Kannada Special: https://www.youtube.com/tv9kannadaspecial
► Like us on Facebook: https://www.facebook.com/tv9kannada
► Follow us on Twitter: https://twitter.com/tv9kannada
► Download TV9 Kannada Android App: https://goo.gl/OM6nPA
► Download TV9 Kannada IOS App: https://goo.gl/OM6nPA
► Follow us on Instagram: https://www.instagram.com/tv9_kannada_official
► Join us on Telegram: https://t.me/tv9kannadaofficial
► Follow us on Pinterest: https://www.pinterest.com/tv9karnataka 
► Follow us on WhatsApp: https://whatsapp.com/channel/0029Va59SztJ93wRPiKKuF1U

#TV9Kannada #LokSabhaElectionResults2024 #LokSabhaElectionResult #LokSabhaElections2024 #GeneralElections2024 #IndiaElection2024

Tv9 Kannada | Tv9 Kannada News | Kannada News | Latest Kannada News | Lok Sabha Election Results 2024 | Election Results 2024 | Election Results 2024 Live | 2024 Election Results | Lok Sabha Election 2024 | Live Election Result 2024 | Lok Sabha Election 2024 Result | 2024 Lok Sabha Election Results | Election Result Live Today | Election Live Results | Election Result 2024 | Lok Sabha Election Result | Lok Sabha Elections 2024 | Lok Sabha Election 2024 Result Live | Election Results | Lok Sabha Election Results Live | Election Result | Lok Sabha Elections 2024 Results | General Election Results 2024 | Ls Poll Result 2024 | Lok Sabha Polls 2024 Results | India Election 2024 Results | Tv9 Lok Sabha Election Results | PM Modi | Rahul Gandhi | Mallikarjun Kharge | Priyank Gandhi | Amit Shah | Arvind Kejriwal | Karnataka Lok Sabha Election Result | Andhra Pradesh Assembly Election Results 2024

Credits: #BreakingNEws | #Mahesh | #TV9",2024-06-04T01:22:22Z,UC8dnBi4WUErqYQHZ4PfsLTg,Tv9 Kannada,25,"['Tv9 Kannada', 'Lok Sabha Election Results 2024', 'Election Results 2024', 'Election Results 2024 Live', '2024 Election Results', 'Election Result Live Today', 'Election Live Results', 'Election Result 2024', 'Lok Sabha Election Result', 'Lok Sabha Elections 2024', 'Lok Sabha Election 2024 Result Live', 'General Election Results 2024', 'Ls Poll Result 2024', 'Lok Sabha Polls 2024 Results', 'India Election 2024 Results', 'Tv9 Lok Sabha Election Results', 'Mallikarjun Kharge', 'Karnataka Lok Sabha Election Result']",PT17M13S,hd,false,418620,2065,0,0,27
YsQW127msbU,ਤਲਾਕ 5 • TALAQ 5 • Latest Punjabi Short Movie • Team Bawan,"ਤਲਾਕ 5 • TALAQ 5 • Latest Punjabi Short Movie • Team Bawan

My Social Profiles: 
Instagram = TeamBawan
***************************************
You guyz are Amazing....❤
Love you all.... 
Feel free to comment
Please dont forget to Subscribe and Like ... i really appreciate it..... 
Need ur support guyz ....
-------------------------------------------------------------------------------------------
►DISCLAIMER
Copyright Disclaimer under section 107 of the Copyright Act of 1976, allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholarship, education and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.

Note- all the comments and jokes made in the video are for the content and the clips and not on the person himself!! thank you :)",2024-06-03T04:39:34Z,UCF60gTFGptraAr4hzyPqoWw,Team Bawan,24,"['Team bawan', 'Team bawan short movie', 'Team bawan new video', 'team bawan short movie', 'latest punjabi video', 'latest punjabi movie', 'mr mrs devgan', 'Amar devgan', 'jaggie tv', 'sada punjab', 'the punjab', 'desi masti pinda wale', 'lovepreet ghuman', 'ਤਲਾਕ 5 • TALAQ 5 • Latest Punjabi Short Movie • Team Bawan', 'talak film', 'talaq film', 'Talaq short movie', 'divorce short movie', 'Talaq song', 'talak song', 'punjabi songs 2024', 'talaq picture', 'talak songs', 'jaggie tv talaq']",PT16M3S,hd,false,50309,1378,0,0,70
